,fandom_id,character_1,character_2,conversation
0,4923994,Alice,Bob,
1,4923994,William Weasley,Hyacinthe,"William Weasley: I'd like to take an Anima test, *politely*
Goblin: That'll be ten galleons, *dismisses Hyacinthe*
Hyacinthe: *sits the coins down on the counter*
Goblin: Somegoblin will be along to collect soon, *dismisses Hyacinthe*"
2,4923994,Hyacinthe,Goblin,"Hyacinthe: Drink the potion, the seated goblin ordered with a sneer.
Goblin: Congratulations, Miss Potter, you've met your soulmate.

Hyacinthe: With her voice caught in her throat, Hyacinthe wasn't sure how to react. She was overjoyed that she had met her soulmate, but at the same time she was crushed. She met her soulmate, but she didn't know who he was. There was a chance they would never properly meet.

Goblin: Pick this up, he ordered.
Hyacinthe: *grabbing the parchment*

Hyacinthe: William Weasley. Off the top of her head, Hyacinthe couldn't think of a William Weasley. He was probably one of Ron's older brothers. Ron said his brothers were Bill and Charlie. Was William actually Bill?

Hyacinthe: It looked like Hyacinthe would be writing Ron soon. Hopefully he could tell her where Bill was.

Goblin: Wait here, the goblin ordered as he stood up and exited the room.
Hyacinthe: *watching him* What was going on?

Hyacinthe: The first person she would be telling would be Sirius. Hopefully he would be happy. There was a time or two when Sirius got misty-eyed and looked ready to cry when Hyacinthe's age came up. He, probably, wasn't ready for her to be a teenager.

Sirius: *picking up the piece of parchment and staring at it* You Potters have all the luck! James met Lily on the boats. *smiling* Lily's mark said 'Can I call you Lily-flower?' and James' said 'You can call me Miss Evans. We've only just met.'

Hyacinthe: I didn't know that,"
3,4923994,Hyacinthe,Sirius,"Hyacinthe: You Potters have all the luck!
Sirius: James met Lily on the boats. *smiles* Lily's mark said 'Can I call you Lily-flower?' and James' said 'You can call me Miss Evans. We've only just met.'
Hyacinthe: I didn't know that. She didn't know a lot about her parents...
Sirius: James was in love from that moment, and Lily wasn't so easily convinced.
Hyacinthe: What does that mean?
Sirius: Bill Weasley is a Curse Breaker. He'll be moving back to London within the week.
Hyacinthe: But why?
Sirius: It's in the treaty with the goblins. In event Gringotts discovers one of their employees has met their soulmate, the employee is transferred to be near the soulmate.
Hyacinthe: That makes no sense.
Sirius: In our world, soulmate pairings are rare and honored.
Hyacinthe: The following Tuesday, Sirius made dinner arrangements at The Magic Lamp...
Hyacinthe: Taking a deep breath, Hyacinthe threw down the floo powder and said, 'The Magic Lamp.'
Hyacinthe: Y-yes, thank you. When it comes to flooing, I'm a klutz.
Hyacinthe: Are you alright?"
4,4923994,Hyacinthe,Wizard,"Hyacinthe: Are you alright?
Wizard: Y-yes, thank you. When it comes to flooing, I'm a klutz.
Hyacinthe: It's not me. I've already met mine.
Wizard: He's lucky.
Hyacinthe: The reservations are under Black.
Sirius: Sorry, I got held up. Anything interesting happen before I arrive?
Hyacinthe: I fell out of the floo and someone caught me. He thought I was his soulmate.
Sirius: Really?
Hyacinthe: Red hair, blue eyes, fang earring?
Sirius: I'll be right back.
Sirius: Hyacinthe, I want you to meet William Weasley.
Bill: I prefer Bill.
Hyacinthe: H-hi. Sorry about earlier.
Bill: I'm just glad I found you. Do you remember when we met - before?
Hyacinthe: Kinda. Your mum was thanking for saving Ginny, again, and Percy wanted to leave.
Bill: At your Words are memorable.
Bill: I'm happy to relocate to London for Hyacinthe.
Bill: He helped Hyacinthe with her summer homework and he recommended numerous books - mostly on Ancient Runes - and he helped Hyacinthe look into future careers.
Hyacinthe: While being a Curse Breaker sounded like fun, I was thinking of teaching or writing.
Sirius: Whenever they met, Sirius or Nala was present as Bill and Hyacinthe were in the 'courting' phase of their relationship."
5,4923994,Sirius,Bill,"Sirius: There's something special happening at Hogwarts this year. It's the Triwizard Tournament.
Bill: Why are you telling me this?
Hyacinthe: Why would I do that? I have eternal fame and glory, and I'm plenty rich.
Sirius: I think you'll be competing.
Hyacinthe: We think someone else will enter you.
Sirius: If you are entered into the Tournament, then you and Bill are bonding. As a newly wed witch, you'll be excused.
Bill: Cin, it's the only solution. I'm not willing to risk your safety. While I'm sure you can compete and do fine, I can't lose you. I do want to spend the rest of my life with you.
Hyacinthe: Okay."
6,4923994,Hyacinthe,Sirius,"Hyacinthe: Sirius! *called at the mirror*
Sirius: We'll be there within the hour. *announced before disappearing*
Hyacinthe: It happened! I'm the fourth Champion.
Hermione: Ron's mad.
Hyacinthe: It'll just get worse. Once he found out she was his eldest brother's soulmate, his head was going to explode.
Hermione: I met my soulmate.
Hyacinthe: We're bonding. Tonight.
Hermione: Am I invited?
Hyacinthe: Of course."
7,4923994,Hyacinthe,Bill,"Hyacinthe: I think I have everything. *turning away from the mirror* My something old, my something new, my something blue, and my something borrowed.
Hyacinthe: With a deep breath, Hyacinthe walked out the door. Her wedding was starting.
Hyacinthe: To clear her head of thoughts of Ron Weasley, Hyacinthe glanced around.
Hyacinthe: Hyacinthe found Sirius waiting for her. *busy crying into a handkerchief and muttering to himself*
Hyacinthe: Pull it together, Sirius, *whispered* You can cry all you want after you've handed me over to Bill.
Sirius: *wiping his tears away* *nodded*
Hyacinthe: *looped her arm through his with a smile*
Hermione: A moment later, Hermione was walking down the aisle a large smile on her face.
Remus: Wands? *holding his hands out*
Sirius: *handing Remus a silver Marriage Wand*
Charlie: *handing over a gold Marriage Wand*
Remus: Are we ready? *looking at the couple*
Bill: I'm ready.
Hyacinthe: Yes, I am.
Remus: In the name of Merlin's Holy Light, *began* we are gathered here to bring forth these two soulmates together in a magical bond to become one.
Hyacinthe: *reached out to hold grasp Bill's hand*
Bill: *took her hand*"
8,4923994,Remus,Hyacinthe,"Remus: In the name of Merlin's Holy Light, we are gathered here to bring forth these two soulmates together in a magical bond to become one.
Hyacinthe: *reaches out to hold Bill's hand*
Bill: *takes her hand and affectionately squeezes it*
Remus: William Arthur Weasley, do you promise to uphold all things sacred and right by Hyacinthe Dorea Potter until death?
Bill: *turns to look at Hyacinthe* Yes, I do.
Remus: Hyacinthe Dorea Potter, do you promise to uphold all things sacred and right by William Arthur Weasley until death?
Hyacinthe: *swallows and stares into Bill's eyes* Yes, I do.
Remus: William Arthur Weasley, it is your duty to protect, provide, and support Hyacinthe Dorea Potter from all dangers and trials, to shelter her and keep her close until death. Do you honor this?
Bill: Yes.
Remus: Hyacinthe Dorea Potter, it is your duty to care, support, and follow William Arthur Weasley through all the dangers and trials, to remain sheltered by him and remain close until death. Do you honor this?
Hyacinthe: I do.
Remus: Rings?
Remus: William, repeat after me: With this ring I bond with thee forevermore until the day we part or until death.
Bill: *nods and rubs his thumb over Hyacinthe's knuckles* With this ring, I with bond thee forevermore until the day we part or until death. *slides the ring onto Hyacinthe's finger*
Remus: Ready Hyacinthe?
Hyacinthe: *nods*
Hyacinthe: With these ring I bond with thee forevermore until the day we part or until death. *slides the ring onto Bill's finger*
Remus: In the name of Merlin's Holy Light, I hereby pronounce William Arthur Weasley and Hyacinthe Dorea Potter as one, bonded forevermore. You may kiss.
Bill: *leans in and kisses Hyacinthe*
Hyacinthe: *happily returns the kiss, with tears sliding down her cheeks*
Marriage Wands: *lift up from Remus' hand, with white and gold sparks signifying the bond between Bill and Hyacinthe*"
9,4923994,Ginny,Bill,"Ginny: So, what name are you and Bill using?
Hermione: Potter.
Ginny: The Ancient and Noble House of Potter is a Sacred House, and the name needs to be continued. So, Bill is expected to take the Potter name.
Hermione: *nodded*
Hyacinthe: *smiled*
Hermione: *pleased to be included in the category of sister*
Hyacinthe: *watched her best friend's reaction*

Hyacinthe: To be honest, I didn't even care what Ron and Percy thought.
Hyacinthe: Hyacinthe knew her friendship with Ron was over – or at least she considered it to be over.
Hyacinthe: *didn't let Ron shut Hermione out after she was petrified*
Hyacinthe: *was expecting the worst from Ron*
Hyacinthe: *understood that romantic soulmates were uncommon in the Wizarding World*
Ginny: I'm curious, what're your Words?
Hyacinthe: *rolled up her left sleeve*"
10,4923994,Ginny,Hyacinthe,"Ginny: I'm curious, what're your Words? *her face turning red*
Hyacinthe: *Without a word, Hyacinthe rolled up her left sleeve.*
Hermione: That's hardly romantic. How did you and Bill meet then?
Ginny: The first was after the Chamber. Your mom was busy hugging me and Percy wanted to leave. While Percy ushered everyone out, Bill called to me.
Hyacinthe: After third year, I took an Anima test at Gringotts. Because of some treaty, Bill was brought back to London, and Sirius arranged dinner. The second time we met, Bill caught me exiting the floo.
Hermione: *started to laugh*
Ginny: That explains why Bill hung around fireplaces.
Hyacinthe: *smiled, her face continuing to heat up*

Professor McGonagall: Miss Potter, you're needed in the headmaster's office.
Hyacinthe: *got up with a nod*
Professor McGonagall: *stopped in front of the gargoyle* Candy corn.
Headmaster Dumbledore: What is the meeting about, Sirius?
Sirius: Hyacinthe's participation in this blasted Tournament.
Crouch: As per the rules, Miss Potter must compete.
Sirius: *turned to glare at the man* Hyacinthe is fourteen, and since she is underage, she put have my..."
11,4923994,Sirius,Miss Potter,"Sirius: As per the rules, Miss Potter must compete.
Crouch: *no dialogue*
Sirius: Hyacinthe is fourteen, and since she is underage, she should have my permission to compete. I refuse to grant permission.
Dumbledore: Sirius, I'm afraid there is no way for Miss Potter to be removed from the Tournament.
Sirius: Actually there is. Last night, Hyacinthe bonded with her soulmate.
Crouch: That only works if both Miss Potter and her alleged husband remove her.
Hyacinthe: It's Lady Potter. She lifted her left hand and showed the judges her ring.
Bill: We don't want Hyacinthe competing.
Dumbledore: Congratulations, Lord-Consort and Lady Potter. As a married witch, I'm afraid Lady Potter will no longer be welcome to live in the castle.
Sirius: She'll be commuting.
Dumbledore: Further arrangements will need to be made with Professor McGonagall.
Sirius: *no dialogue*
Bill: *no dialogue*
Mrs. Weasley: William Weasley! Hyacinthe Potter is too young for you.
Mr. Weasley: Come in, Molly, I'm sure there's a perfectly legal reason Bill brought Hyacinthe.
Bill: I would like you to meet my soulmate, Hyacinthe.
Mrs. Weasley: When did you meet?
Bill: Hyacinthe met me after the Chamber fiasco.
Mrs. Weasley: When you came home?
Bill: There's more, Mrs. Weasley."
12,4923994,Draco Malfoy,Hyacinthe,"Draco Malfoy: Well, well, it's Potty and her pet Mudblood.
Hyacinthe: *hands balled into fists*
Pansy Parkinson: Hey, Potter, do you like our badges?
Malfoy: – after all, Diggory is the real Champion. That's why I made these badges.
Hyacinthe: *caught Hyacinthe's attention*
Hyacinthe: Are you even listening to me, Potter?
Malfoy: You should listen to your superiors.
Hyacinthe: You're not my superior.
Malfoy: You'll change your tone when I'm Lord Black.
Hyacinthe: I'll never be a mistress.
Malfoy: You won't get much of a say in it, Potter. After all, there are numerous potions I can use to control you.
Hermione: Watch what you say, Blank!
Malfoy: You filthy little Mudblood!
Snape: Potter, Granger, what are you doing? That'll be twenty points from Gryffindor, each.
Hyacinthe: Malfoy cast the first spell. I only cast a Shield Charm.
Snape: Detention, Ms. Potter, this Saturday after dinner.
Hermione: P-professor, I need to go the hospital wing.
Snape: There's nothing wrong with you, Ms. Granger.
Hyacinthe: *glared at the professor*
Hyacinthe: Come on, let's go."
13,4923994,Hyacinthe,Bill Weasley,"Hyacinthe: Come on, let's go. *wrapping an arm around her friend*
Madam Pomfrey: Why, when were you married, Lady Potter?
Hyacinthe: Halloween night.
Madam Pomfrey: After the Feast?
Hyacinthe: I won't be competing.
Madam Pomfrey: Who's the lucky young man?
Hyacinthe: Bill Weasley, my soulmate.
Madam Pomfrey: Congratulations, Lady Potter.
Hyacinthe: *filing a report* She was reporting Malfoy and his fellow Slytherins for attacking them, and Snape for his blunt favoritism and dismissal of Hermione's injuries.
Professor McGonagall: What do you need?
Hyacinthe: Here. *handing over the reports*
Hyacinthe: I'll be hiring my own Potions tutor, and I'll open lessons up to select few.
Professor McGonagall: I'm assuming Ms. Granger will be joining you.
Hyacinthe: *nodding*
Professor McGonagall: Ms. Granger, you'll need your parents to fill out these forums withdrawing you from the class.
Hermione: *looking over the paperwork*
Hyacinthe: *taking the paperwork from Hermione* Sirius will take it to your parents tomorrow.
Professor McGonagall: Now, Lady Potter, don't worry about the detention. However, the points will remain as you two skipped class. As punishment, you both will serve detention with me on Sunday.
Hyacinthe: *spending Saturday with Bill*"
14,4923994,Hyacinthe,Viktor Krum,"Hyacinthe: Where were you Friday? *asked a heavily accented male voice.*
Viktor Krum: You didn't really enter did you?
Hyacinthe: There's no reason for me to. I'm already famous and I'm rich enough.
Hermione: What can I help you find, Mr. Krum?
Viktor Krum: The rules and regulations of the Tournament.
Hermione: *pushed up the sleeve of robes, relieving her Words* The rules and regulations of the Tournament.
Viktor Krum: *rolled up his sleeve* What can I help you find, Mr. Krum?"
15,4923994,Hyacinthe,Molly,"Hyacinthe: What's wrong? *glanced around, trying to find a clue*
Molly: Your bonding announcement. It needs to be made.
Hyacinthe: Who's interviewing us?
Sirius: The Prophet wants Rita Skeeter.
Hyacinthe: When is it?
Bill: Tomorrow, and they want pictures.

Hyacinthe: We're soulmates. *Bill took Hyacinthe's hand*
Clearwater: Really?
Hyacinthe: Yes, Bill caught me when I fell out of the floo.

Ron: Don't you have any questions for me?
Skeeter: No, sorry, Tom.

Hyacinthe: Why did you wear a white dress?"
